Date,GLD,GLD % Change,VNQ,VNQ % Change,USO,USO % Change,KO,KO % Change,TSLA,TSLA % Change,AAPL,AAPL % Change,AGG,AGG % Change,JNK,JNK % Change,50 MA,200 MA,Min Vol % Change By Weights,1 YR,5 YR,30 YR,Signal
2020-03-11 04:00:00+00:00,153.93,0.023198617388992426,81.34,0.11173375247727724,6.94,0.061162079510703515,52.21,0.1070822731128076,634.23,0.13144233342253164,275.43,0.10957579664021289,114.72,0.014772224679345358,100.15,0.042252055364762287,0.04751818719281606,1.2177668533531083,1.2345223701835604,0.48,0.67,1.56,1.0
2020-03-10 04:00:00+00:00,154.5,0.003702981874878164,86.54,0.06392918613228438,7.24,0.04322766570605174,53.66,0.027772457383642868,645.33,0.01750153729719517,285.34,0.0359801038376355,116.38,0.014470013947001314,102.41,0.022566150773839055,0.016973934229781017,1.2182791780041335,1.235024873409263,0.59,0.75,1.67,1.0
2020-03-09 04:00:00+00:00,157.9,0.022006472491909346,86.0,-0.006239889068638815,6.52,-0.09944751381215478,52.23,-0.0266492732016399,608.0,-0.05784637317341523,266.17,-0.06718300974276292,117.71,0.011428080426190146,100.72,-0.016502294697783415,-0.003516818144768524,1.2189569925427648,1.2354960501352872,0.73,0.77,1.64,0.0
2020-03-06 05:00:00+00:00,157.55,-0.002216592780240667,90.67,0.05430232558139547,8.73,0.3389570552147241,55.26,0.05801263641585308,703.48,0.15703947368421045,288.95,0.08558440094676323,117.86,0.0012743182397418895,105.64,0.04884829229547272,0.029486523925677022,1.220403460547679,1.2361249995397072,0.89,0.88,1.66,1.0
2020-03-05 05:00:00+00:00,157.49,-0.0003808314820692438,92.26,0.01753611999558835,9.61,0.10080183276059551,56.74,0.026782482808541452,724.54,0.029936885199294938,292.92,0.013739401280498553,117.0,-0.007296792805022934,107.0,0.012873911397198068,0.007222964173032189,1.2222964631735083,1.2368041397380696,0.97,0.89,1.65,1.0
2020-03-04 05:00:00+00:00,154.16,-0.02114419963172276,94.28,0.02189464556687626,9.86,0.026014568158168494,58.92,0.03842086711314763,749.5,0.03444944378502224,302.74,0.03352451181209881,116.64,-0.003076923076923088,108.4,0.013084112149532867,0.006588099159936157,1.2243486973746023,1.2375598662172398,1.18,1.11,1.79,1.0
2020-03-03 05:00:00+00:00,153.94,-0.0014270887389724596,90.85,-0.03638099278744178,9.89,0.0030425963488844854,56.06,-0.048540393754243016,745.51,-0.0053235490326885015,289.17,-0.0448239413357997,116.73,0.0007716049382715529,106.98,-0.013099630996309952,-0.013548984754446896,1.2260853195550292,1.23820793843063,1.26,1.14,1.81,0.0
2020-03-02 05:00:00+00:00,149.2,-0.030791217357412082,91.06,0.002311502476609828,9.92,0.0030333670374114163,55.92,-0.0024973242953978403,743.62,-0.0025351772612036694,298.81,0.03333679150672619,115.94,-0.006767754647477142,107.41,0.004019442886520785,-0.008500897569980063,1.2275023400691945,1.238838904699827,1.3,1.16,1.8,0.0
2020-02-28 05:00:00+00:00,148.38,-0.005495978552278791,87.33,-0.040962003074895725,9.45,-0.04737903225806461,53.49,-0.043454935622317614,667.99,-0.1017051719964498,273.36,-0.0851711790100732,116.22,0.0024150422632396307,106.97,-0.004096452844241649,-0.015752835113119833,1.2284454514132026,1.2393664125206632,1.35,1.21,1.84,0.0
2020-02-27 05:00:00+00:00,154.0,0.03787572449117138,89.49,0.024733768464445083,9.78,0.03492063492063502,54.93,0.02692091979809308,679.0,0.01648228266890217,273.52,0.0005853087503657761,115.37,-0.007313715367406548,106.62,-0.0032719454052537733,0.012091796313596706,1.2295573405019586,1.2399745986406943,1.43,1.3,1.9,1.0
2020-02-26 05:00:00+00:00,153.97,-0.0001948051948051921,94.52,0.05620739747457826,10.19,0.04192229038854811,57.6,0.04860731840524313,778.8,0.14698085419734896,292.65,0.06994004094764539,115.35,-0.0001733552916703962,108.15,0.014350028137310122,0.019951964399892986,1.231410757846921,1.2407214765963692,1.46,1.37,1.97,1.0
2020-02-25 05:00:00+00:00,153.3,-0.004351497044878805,95.55,0.010897164621244126,10.4,0.02060843964671255,57.82,0.0038194444444443754,799.91,0.02710580380071903,288.08,-0.015615923458055625,115.47,0.001040312093628204,108.03,-0.0011095700416089427,0.000838042499951189,1.2333938749047368,1.2414275639758463,1.47,1.41,2.01,1.0
2020-02-24 05:00:00+00:00,156.12,0.018395303326810053,98.21,0.02783882783882774,10.74,0.032692307692307576,58.65,0.014354894500173021,833.79,0.0423547649110525,298.18,0.03505970563732297,115.27,-0.0017320516151381193,108.89,0.007960751643062203,0.010582865467244866,1.235482025109665,1.2422168227191428,1.47,1.39,2.0,1.0
2020-02-21 05:00:00+00:00,154.7,-0.009095567512170222,99.57,0.01384787699826906,11.16,0.03910614525139655,60.13,0.02523444160272814,901.0,0.080607826910853,313.05,0.04986920651955207,114.9,-0.0032098551227551786,110.08,0.010928459913674304,0.0083252825084468,1.2378975167734978,1.2430820203482489,1.49,1.42,2.04,1.0
